matchId,playerId,playerName,club,minutes,goals,assists,yellow,red,points
Bayern Munich_vs_AC Milan,11004,Koni De Winter,AC Milan,38,0,0,0,1,-2
Bayern Munich_vs_AC Milan,11005,Fikayo Tomori,AC Milan,90,0,0,0,0,2
Bayern Munich_vs_AC Milan,11006,Strahinja Pavlović,AC Milan,51,0,0,0,0,1
Bayern Munich_vs_AC Milan,11007,Matteo Gabbia,AC Milan,90,0,0,0,0,2
Bayern Munich_vs_AC Milan,11008,David Odogu,AC Milan,0,0,0,0,0,0
Bayern Munich_vs_AC Milan,11009,Pervis Estupiñán,AC Milan,21,0,0,0,0,1
Bayern Munich_vs_AC Milan,11010,Davide Bartesaghi,AC Milan,54,0,0,0,0,1
Bayern Munich_vs_AC Milan,11011,Zachary Athekame,AC Milan,0,0,0,0,0,0
Bayern Munich_vs_AC Milan,11013,Youssouf Fofana,AC Milan,90,0,0,0,0,2
Bayern Munich_vs_AC Milan,11014,Samuele Ricci,AC Milan,13,0,0,0,0,1
Bayern Munich_vs_AC Milan,11015,Adrien Rabiot,AC Milan,0,0,0,0,0,0
Bayern Munich_vs_AC Milan,11017,Luka Modrić,AC Milan,76,0,0,0,0,1
Bayern Munich_vs_AC Milan,11018,Alexis Saelemaekers,AC Milan,0,0,0,0,0,0
Bayern Munich_vs_AC Milan,11019,Rafael Leão,AC Milan,39,0,0,0,0,1
Bayern Munich_vs_AC Milan,11020,Christian Pulisic,AC Milan,73,0,0,0,0,1
Bayern Munich_vs_AC Milan,11021,Christopher Nkunku,AC Milan,69,0,0,0,0,1
Bayern Munich_vs_AC Milan,11022,Santiago Gimenez,AC Milan,75,0,0,0,0,1
matchId,playerId,playerName,club,minutes,goals,assists,yellow,red,points
Real Madrid_vs_Atletico Madrid,7021,Franco Mastantuono,Real Madrid,81,0,1,0,0,3
Real Madrid_vs_Atletico Madrid,7022,Brahim Díaz,Real Madrid,7,1,0,0,0,5
Real Madrid_vs_Atletico Madrid,8022,Antoine Griezmann,Atletico Madrid,90,1,0,0,0,6
Real Madrid_vs_Atletico Madrid,7001,Thibaut Courtois,Real Madrid,90,0,0,0,0,2
Real Madrid_vs_Atletico Madrid,7002,Andriy Lunin,Real Madrid,88,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,7003,Dean Huijsen,Real Madrid,26,0,0,1,0,0
Real Madrid_vs_Atletico Madrid,7004,Éder Militão,Real Madrid,90,0,0,0,0,2
Real Madrid_vs_Atletico Madrid,7005,Raúl Asencio,Real Madrid,68,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,7006,Antonio Rüdiger,Real Madrid,90,0,0,0,0,2
Real Madrid_vs_Atletico Madrid,7007,David Alaba,Real Madrid,33,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,7008,Álvaro Carreras,Real Madrid,0,0,0,0,0,0
Real Madrid_vs_Atletico Madrid,7009,Fran García,Real Madrid,47,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,7010,Ferland Mendy,Real Madrid,17,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,7011,Trent Alexander-Arnold,Real Madrid,90,0,0,0,0,2
Real Madrid_vs_Atletico Madrid,7012,Daniel Carvajal,Real Madrid,90,0,0,0,0,2
Real Madrid_vs_Atletico Madrid,7013,Aurélien Tchouaméni,Real Madrid,0,0,0,0,0,0
Real Madrid_vs_Atletico Madrid,7014,Federico Valverde,Real Madrid,23,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,7015,Eduardo Camavinga,Real Madrid,38,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,7016,Dani Ceballos,Real Madrid,0,0,0,0,0,0
Real Madrid_vs_Atletico Madrid,7017,Jude Bellingham,Real Madrid,90,0,0,0,0,2
Real Madrid_vs_Atletico Madrid,7018,Arda Güler,Real Madrid,90,0,0,0,0,2
Real Madrid_vs_Atletico Madrid,7019,Vinicius Junior,Real Madrid,0,0,0,0,0,0
Real Madrid_vs_Atletico Madrid,7020,Rodrygo,Real Madrid,6,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,7023,Kylian Mbappé,Real Madrid,90,0,0,0,0,2
Real Madrid_vs_Atletico Madrid,7024,Endrick,Real Madrid,53,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,7025,Gonzalo García,Real Madrid,59,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8001,Jan Oblak,Atletico Madrid,35,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8002,Juan Musso,Atletico Madrid,79,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8003,Robin Le Normand,Atletico Madrid,0,0,0,0,0,0
Real Madrid_vs_Atletico Madrid,8004,Dávid Hancko,Atletico Madrid,31,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8005,José María Giménez,Atletico Madrid,0,0,0,0,0,0
Real Madrid_vs_Atletico Madrid,8006,Clément Lenglet,Atletico Madrid,11,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8007,Matteo Ruggeri,Atletico Madrid,90,0,0,0,0,2
Real Madrid_vs_Atletico Madrid,8008,Javi Galán,Atletico Madrid,0,0,0,0,0,0
Real Madrid_vs_Atletico Madrid,8009,Marcos Llorente,Atletico Madrid,49,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8010,Nahuel Molina,Atletico Madrid,0,0,0,0,0,0
Real Madrid_vs_Atletico Madrid,8011,Marc Pubill,Atletico Madrid,0,0,0,0,0,0
Real Madrid_vs_Atletico Madrid,8012,Johnny Cardoso,Atletico Madrid,0,0,0,0,0,0
Real Madrid_vs_Atletico Madrid,8013,Pablo Barrios,Atletico Madrid,51,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8014,Conor Gallagher,Atletico Madrid,90,0,0,0,0,2
Real Madrid_vs_Atletico Madrid,8015,Koke,Atletico Madrid,2,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8016,Álex Baena,Atletico Madrid,39,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8017,Thiago Almada,Atletico Madrid,78,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8018,Nico González,Atletico Madrid,14,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8019,Carlos Martín,Atletico Madrid,0,0,0,0,0,0
Real Madrid_vs_Atletico Madrid,8020,Giuliano Simeone,Atletico Madrid,0,0,0,0,0,0
Real Madrid_vs_Atletico Madrid,8021,Giacomo Raspadori,Atletico Madrid,56,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8023,Julián Alvarez,Atletico Madrid,53,0,0,0,0,1
Real Madrid_vs_Atletico Madrid,8024,Alexander Sørloth,Atletico Madrid,16,0,0,0,0,1
matchId,playerId,playerName,club,minutes,goals,assists,yellow,red,points
Juventus_vs_Manchester City FC,13020,Kenan Yıldız,Juventus,28,0,1,0,0,3
Juventus_vs_Manchester City FC,13016,Andrea Cambiaso,Juventus,76,1,0,0,0,5
Juventus_vs_Manchester City FC,13025,Dušan Vlahović,Juventus,90,0,1,1,0,3
Juventus_vs_Manchester City FC,13023,Loïs Openda,Juventus,90,1,0,0,0,6
Juventus_vs_Manchester City FC,2021,Savinho,Manchester City FC,0,1,0,0,0,4
Juventus_vs_Manchester City FC,2023,Rayan Cherki,Manchester City FC,37,1,0,0,0,5
Juventus_vs_Manchester City FC,13001,Michele Di Gregorio,Juventus,0,0,0,0,0,0
Juventus_vs_Manchester City FC,13002,Mattia Perin,Juventus,0,0,0,0,0,0
Juventus_vs_Manchester City FC,13003,Carlo Pinsoglio,Juventus,90,0,0,0,0,2
Juventus_vs_Manchester City FC,13004,Bremer,Juventus,84,0,0,0,0,1
Juventus_vs_Manchester City FC,13005,Pierre Kalulu,Juventus,44,0,0,0,0,1
Juventus_vs_Manchester City FC,13006,Federico Gatti,Juventus,90,0,0,0,0,2
Juventus_vs_Manchester City FC,13007,Lloyd Kelly,Juventus,48,0,0,0,0,1
Juventus_vs_Manchester City FC,13008,Daniele Rugani,Juventus,0,0,0,0,0,0
Juventus_vs_Manchester City FC,13009,Juan Cabal,Juventus,25,0,0,0,0,1
Juventus_vs_Manchester City FC,13010,Jonas Rouhi,Juventus,90,0,0,0,0,2
Juventus_vs_Manchester City FC,13011,Manuel Locatelli,Juventus,81,0,0,0,0,1
Juventus_vs_Manchester City FC,13012,Khéphren Thuram,Juventus,0,0,0,0,0,0
Juventus_vs_Manchester City FC,13013,Weston McKennie,Juventus,0,0,0,0,0,0
Juventus_vs_Manchester City FC,13014,Fabio Miretti,Juventus,26,0,0,0,0,1
Juventus_vs_Manchester City FC,13015,João Mário,Juventus,0,0,0,0,0,0
Juventus_vs_Manchester City FC,13017,Filip Kostić,Juventus,85,0,0,1,0,0
Juventus_vs_Manchester City FC,13018,Teun Koopmeiners,Juventus,60,0,0,0,0,1
Juventus_vs_Manchester City FC,13019,Vasilije Adžić,Juventus,44,0,0,0,0,1
Juventus_vs_Manchester City FC,13021,Francisco Conceição,Juventus,23,0,0,0,0,1
Juventus_vs_Manchester City FC,13022,Edon Zhegrova,Juventus,4,0,0,0,0,1
Juventus_vs_Manchester City FC,13024,Jonathan David,Juventus,15,0,0,0,0,1
Juventus_vs_Manchester City FC,13026,Arkadiusz Milik,Juventus,85,0,0,0,0,1
Juventus_vs_Manchester City FC,2001,Gianluigi Donnarumma,Manchester City FC,90,0,0,0,1,-1
Juventus_vs_Manchester City FC,2002,James Trafford,Manchester City FC,49,0,0,0,0,1
Juventus_vs_Manchester City FC,2003,Stefan Ortega,Manchester City FC,82,0,0,0,0,1
Juventus_vs_Manchester City FC,2004,Marcus Bettinelli,Manchester City FC,90,0,0,0,0,2
Juventus_vs_Manchester City FC,2005,Josko Gvardiol,Manchester City FC,31,0,0,0,0,1
Juventus_vs_Manchester City FC,2006,Rúben Dias,Manchester City FC,0,0,0,0,0,0
Juventus_vs_Manchester City FC,2007,Abdukodir Khusanov,Manchester City FC,15,0,0,0,0,1
Juventus_vs_Manchester City FC,2008,John Stones,Manchester City FC,21,0,0,0,0,1
Juventus_vs_Manchester City FC,2009,Nathan Aké,Manchester City FC,90,0,0,0,0,2
Juventus_vs_Manchester City FC,2010,Rayan Aït-Nouri,Manchester City FC,0,0,0,0,0,0
Juventus_vs_Manchester City FC,2011,Nico O'Reilly,Manchester City FC,90,0,0,0,0,2
Juventus_vs_Manchester City FC,2012,Rico Lewis,Manchester City FC,90,0,0,0,0,2
Juventus_vs_Manchester City FC,2013,Matheus Nunes,Manchester City FC,60,0,0,0,0,1
Juventus_vs_Manchester City FC,2014,Rodri,Manchester City FC,8,0,0,1,0,0
Juventus_vs_Manchester City FC,2015,Nico González,Manchester City FC,90,0,0,0,0,2
Juventus_vs_Manchester City FC,2016,Kalvin Phillips,Manchester City FC,66,0,0,0,0,1
Juventus_vs_Manchester City FC,2017,Tijjani Reijnders,Manchester City FC,0,0,0,0,0,0
Juventus_vs_Manchester City FC,2018,Mateo Kovacic,Manchester City FC,0,0,0,0,0,0
Juventus_vs_Manchester City FC,2019,Bernardo Silva,Manchester City FC,45,0,0,0,0,1
Juventus_vs_Manchester City FC,2020,Jérémy Doku,Manchester City FC,90,0,0,0,0,2
Juventus_vs_Manchester City FC,2022,Phil Foden,Manchester City FC,90,0,0,0,0,2
Juventus_vs_Manchester City FC,2024,Oscar Bobb,Manchester City FC,90,0,0,0,1,-1
Juventus_vs_Manchester City FC,2025,Erling Haaland,Manchester City FC,75,0,0,0,0,1
Juventus_vs_Manchester City FC,2026,Omar Marmoush,Manchester City FC,90,0,0,0,0,2
matchId,playerId,playerName,club,minutes,goals,assists,yellow,red,points
Olympique Marseille_vs_RB Leipzig,20017,Matt O'Riley,Olympique Marseille,29,0,1,0,0,3
Olympique Marseille_vs_RB Leipzig,20006,Leonardo Balerdi,Olympique Marseille,47,1,0,0,0,5
Olympique Marseille_vs_RB Leipzig,17025,Timo Werner,RB Leipzig,61,0,1,0,0,3
Olympique Marseille_vs_RB Leipzig,17021,Christoph Baumgartner,RB Leipzig,0,1,0,0,0,4
Olympique Marseille_vs_RB Leipzig,20001,Gerónimo Rulli,Olympique Marseille,40,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20002,Jeffrey de Lange,Olympique Marseille,71,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20003,Rubén Blanco,Olympique Marseille,8,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20004,Jelle Van Neck,Olympique Marseille,18,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20005,Facundo Medina,Olympique Marseille,14,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20007,Nayef Aguerd,Olympique Marseille,79,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20008,Benjamin Pavard,Olympique Marseille,41,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20009,CJ Egan-Riley,Olympique Marseille,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,20010,Emerson,Olympique Marseille,90,0,0,0,0,2
Olympique Marseille_vs_RB Leipzig,20011,Ulisses Garcia,Olympique Marseille,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,20012,Amir Murillo,Olympique Marseille,4,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20013,Pol Lirola,Olympique Marseille,26,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20014,Arthur Vermeeren,Olympique Marseille,87,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20015,Pierre-Emile Højbjerg,Olympique Marseille,15,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20016,Geoffrey Kondogbia,Olympique Marseille,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,20018,Bilal Nadir,Olympique Marseille,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,20019,Angel Gomes,Olympique Marseille,47,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20020,Darryl Bakola,Olympique Marseille,52,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20021,Igor Paixão,Olympique Marseille,90,0,0,0,0,2
Olympique Marseille_vs_RB Leipzig,20022,Hamed Traoré,Olympique Marseille,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,20023,Mason Greenwood,Olympique Marseille,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,20024,Timothy Weah,Olympique Marseille,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,20025,Amine Gouiri,Olympique Marseille,50,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20026,Neal Maupay,Olympique Marseille,37,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20027,Robinio Vaz,Olympique Marseille,29,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,20028,Pierre-Emerick Aubameyang,Olympique Marseille,66,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17001,Maarten Vandevoordt,RB Leipzig,2,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17002,Péter Gulácsi,RB Leipzig,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,17003,Leopold Zingerle,RB Leipzig,13,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17004,Castello Lukeba,RB Leipzig,47,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17005,El Chadaille Bitshiabu,RB Leipzig,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,17006,Willi Orbán,RB Leipzig,1,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17007,Lukas Klostermann,RB Leipzig,90,0,0,0,0,2
Olympique Marseille_vs_RB Leipzig,17008,David Raum,RB Leipzig,20,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17009,Max Finkgräfe,RB Leipzig,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,17010,Ridle Baku,RB Leipzig,90,0,0,0,0,2
Olympique Marseille_vs_RB Leipzig,17011,Benjamin Henrichs,RB Leipzig,49,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17012,Kosta Nedeljkovic,RB Leipzig,87,0,0,1,0,0
Olympique Marseille_vs_RB Leipzig,17013,Ezechiel Banzuzi,RB Leipzig,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,17014,Nicolas Seiwald,RB Leipzig,89,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17015,Amadou Haidara,RB Leipzig,27,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17016,Assan Ouédraogo,RB Leipzig,90,0,0,0,0,2
Olympique Marseille_vs_RB Leipzig,17017,Xaver Schlager,RB Leipzig,14,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17018,Kevin Kampl,RB Leipzig,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,17019,Joyeux Masanka Bungi,RB Leipzig,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,17020,Andrija Maksimovic,RB Leipzig,90,0,0,0,0,2
Olympique Marseille_vs_RB Leipzig,17022,Viggo Gebel,RB Leipzig,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,17023,Antonio Nusa,RB Leipzig,73,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17024,Yan Diomande,RB Leipzig,18,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17026,Tidiam Gomis,RB Leipzig,13,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17027,Johan Bakayoko,RB Leipzig,76,0,0,0,0,1
Olympique Marseille_vs_RB Leipzig,17028,Conrad Harder,RB Leipzig,0,0,0,0,0,0
Olympique Marseille_vs_RB Leipzig,17029,Rômulo,RB Leipzig,72,0,0,0,0,1
matchId,playerId,playerName,club,minutes,goals,assists,yellow,red,points
AS Monaco_vs_Leverkusen,19015,Lamine Camara,AS Monaco,90,0,1,0,0,4
AS Monaco_vs_Leverkusen,19021,Ansu Fati,AS Monaco,43,1,0,0,0,5
AS Monaco_vs_Leverkusen,16021,Martin Terrier,Leverkusen,0,0,1,0,0,2
AS Monaco_vs_Leverkusen,16013,Robert Andrich,Leverkusen,35,1,0,0,0,5
AS Monaco_vs_Leverkusen,19001,Philipp Köhn,AS Monaco,32,0,0,0,0,1
AS Monaco_vs_Leverkusen,19002,Lukas Hradecky,AS Monaco,0,0,0,0,0,0
AS Monaco_vs_Leverkusen,19003,Jules Stawiecki,AS Monaco,0,0,0,0,0,0
AS Monaco_vs_Leverkusen,19004,Yann Lienard,AS Monaco,38,0,0,0,0,1
AS Monaco_vs_Leverkusen,19005,Thilo Kehrer,AS Monaco,29,0,0,0,0,1
AS Monaco_vs_Leverkusen,19006,Christian Mawissa,AS Monaco,2,0,0,0,0,1
AS Monaco_vs_Leverkusen,19007,Mohammed Salisu,AS Monaco,0,0,0,0,0,0
AS Monaco_vs_Leverkusen,19008,Eric Dier,AS Monaco,90,0,0,0,0,2
AS Monaco_vs_Leverkusen,19009,Caio Henrique,AS Monaco,41,0,0,0,0,1
AS Monaco_vs_Leverkusen,19010,Kassoum Ouattara,AS Monaco,18,0,0,0,0,1
AS Monaco_vs_Leverkusen,19011,Vanderson,AS Monaco,86,0,0,0,0,1
AS Monaco_vs_Leverkusen,19012,Jordan Teze,AS Monaco,0,0,0,0,0,0
AS Monaco_vs_Leverkusen,19013,Denis Zakaria,AS Monaco,0,0,0,0,0,0
AS Monaco_vs_Leverkusen,19014,Aladji Bamba,AS Monaco,77,0,0,1,0,0
AS Monaco_vs_Leverkusen,19016,Paul Pogba,AS Monaco,55,0,0,0,0,1
AS Monaco_vs_Leverkusen,19017,Mamadou Coulibaly,AS Monaco,90,0,0,0,0,2
AS Monaco_vs_Leverkusen,19018,Aleksandr Golovin,AS Monaco,90,0,0,0,0,2
AS Monaco_vs_Leverkusen,19019,Stanis Idumbo,AS Monaco,0,0,0,0,0,0
AS Monaco_vs_Leverkusen,19020,Takumi Minamino,AS Monaco,33,0,0,0,0,1
AS Monaco_vs_Leverkusen,19022,Lucas Michal,AS Monaco,28,0,0,0,0,1
AS Monaco_vs_Leverkusen,19023,Maghnes Akliouche,AS Monaco,55,0,0,0,0,1
AS Monaco_vs_Leverkusen,19024,Krépin Diatta,AS Monaco,0,0,0,0,0,0
AS Monaco_vs_Leverkusen,19025,Mika Biereth,AS Monaco,54,0,0,0,0,1
AS Monaco_vs_Leverkusen,19026,Folarin Balogun,AS Monaco,0,0,0,0,0,0
AS Monaco_vs_Leverkusen,19027,George Ilenikhena,AS Monaco,0,0,0,0,0,0
AS Monaco_vs_Leverkusen,19028,Paris Brunner,AS Monaco,89,0,0,0,0,1
AS Monaco_vs_Leverkusen,16001,Mark Flekken,Leverkusen,14,0,0,0,0,1
AS Monaco_vs_Leverkusen,16002,Janis Blaswich,Leverkusen,89,0,0,0,0,1
AS Monaco_vs_Leverkusen,16003,Niklas Lomb,Leverkusen,90,0,0,0,0,2
AS Monaco_vs_Leverkusen,16004,Jarell Quansah,Leverkusen,30,0,0,0,0,1
AS Monaco_vs_Leverkusen,16005,Edmond Tapsoba,Leverkusen,90,0,0,0,0,2
AS Monaco_vs_Leverkusen,16006,Loïc Badé,Leverkusen,0,0,0,0,0,0
AS Monaco_vs_Leverkusen,16007,Jeanuël Belocian,Leverkusen,86,0,0,0,1,-2
AS Monaco_vs_Leverkusen,16008,Axel Tape,Leverkusen,90,0,0,0,0,2
AS Monaco_vs_Leverkusen,16009,Alejandro Grimaldo,Leverkusen,58,0,0,0,0,1
AS Monaco_vs_Leverkusen,16010,Arthur,Leverkusen,4,0,0,0,0,1
AS Monaco_vs_Leverkusen,16011,Lucas Vázquez,Leverkusen,0,0,0,0,0,0
AS Monaco_vs_Leverkusen,16012,Equi Fernández,Leverkusen,44,0,0,0,0,1
AS Monaco_vs_Leverkusen,16014,Exequiel Palacios,Leverkusen,72,0,0,0,0,1
AS Monaco_vs_Leverkusen,16015,Aleix García,Leverkusen,2,0,0,0,0,1
AS Monaco_vs_Leverkusen,16016,Malik Tillman,Leverkusen,26,0,0,1,0,0
AS Monaco_vs_Leverkusen,16017,Claudio Echeverri,Leverkusen,53,0,0,0,0,1
AS Monaco_vs_Leverkusen,16018,Ibrahim Maza,Leverkusen,27,0,0,0,0,1
AS Monaco_vs_Leverkusen,16019,Jonas Hofmann,Leverkusen,73,0,0,0,0,1
AS Monaco_vs_Leverkusen,16020,Eliesse Ben Seghir,Leverkusen,26,0,0,0,0,1
AS Monaco_vs_Leverkusen,16022,Nathan Tella,Leverkusen,90,0,0,0,0,2
AS Monaco_vs_Leverkusen,16023,Ernest Poku,Leverkusen,0,0,0,0,0,0
AS Monaco_vs_Leverkusen,16024,Patrik Schick,Leverkusen,90,0,0,0,0,2
AS Monaco_vs_Leverkusen,16025,Christian Kofane,Leverkusen,16,0,0,0,0,1
AS Monaco_vs_Leverkusen,16026,Alejo Sarco,Leverkusen,90,0,0,0,0,2
matchId,playerId,playerName,club,minutes,goals,assists,yellow,red,points
Borussia Dortmund_vs_Liverpool FC,15026,Serhou Guirassy,Borussia Dortmund,0,1,0,0,0,4
Borussia Dortmund_vs_Liverpool FC,3016,Alexis Mac Allister,Liverpool FC,90,0,1,0,0,4
Borussia Dortmund_vs_Liverpool FC,3004,Ibrahima Konaté,Liverpool FC,56,1,0,0,0,5
Borussia Dortmund_vs_Liverpool FC,15001,Gregor Kobel,Borussia Dortmund,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,15002,Alexander Meyer,Borussia Dortmund,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,15003,Patrick Drewes,Borussia Dortmund,46,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,15004,Silas Ostrzinski,Borussia Dortmund,90,0,0,1,0,1
Borussia Dortmund_vs_Liverpool FC,15005,Nico Schlotterbeck,Borussia Dortmund,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,15006,Waldemar Anton,Borussia Dortmund,21,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,15007,Niklas Süle,Borussia Dortmund,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,15008,Aarón Anselmino,Borussia Dortmund,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,15009,Ramy Bensebaini,Borussia Dortmund,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,15010,Emre Can,Borussia Dortmund,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,15011,Filippo Mane,Borussia Dortmund,65,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,15012,Daniel Svensson,Borussia Dortmund,22,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,15013,Almugera Kabar,Borussia Dortmund,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,15014,Julian Ryerson,Borussia Dortmund,24,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,15015,Salih Özcan,Borussia Dortmund,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,15016,Felix Nmecha,Borussia Dortmund,44,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,15017,Jobe Bellingham,Borussia Dortmund,65,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,15018,Carney Chukwuemeka,Borussia Dortmund,90,0,0,0,0,2
Borussia Dortmund_vs_Liverpool FC,15019,Marcel Sabitzer,Borussia Dortmund,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,15020,Paskal Groß,Borussia Dortmund,55,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,15021,Yan Couto,Borussia Dortmund,50,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,15022,Julian Brandt,Borussia Dortmund,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,15023,Julien Duranville,Borussia Dortmund,78,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,15024,Karim Adeyemi,Borussia Dortmund,66,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,15025,Cole Campbell,Borussia Dortmund,7,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,15027,Maximilian Beier,Borussia Dortmund,90,0,0,0,0,2
Borussia Dortmund_vs_Liverpool FC,15028,Fábio Silva,Borussia Dortmund,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,3001,Giorgi Mamardashvili,Liverpool FC,81,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,3002,Alisson,Liverpool FC,57,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,3003,Freddie Woodman,Liverpool FC,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,3005,Giovanni Leoni,Liverpool FC,90,0,0,1,0,1
Borussia Dortmund_vs_Liverpool FC,3006,Virgil van Dijk,Liverpool FC,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,3007,Joe Gomez,Liverpool FC,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,3008,Rhys Williams,Liverpool FC,18,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,3009,Milos Kerkez,Liverpool FC,75,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,3010,Andrew Robertson,Liverpool FC,0,0,0,0,0,0
Borussia Dortmund_vs_Liverpool FC,3011,Jeremie Frimpong,Liverpool FC,10,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,3012,Conor Bradley,Liverpool FC,7,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,3013,Ryan Gravenberch,Liverpool FC,39,0,0,0,0,1
Borussia Dortmund_vs_Liverpool FC,3014,Stefan Bajcetic,Liverpool FC,90,0,0,0,0,2
Borussia Dortmund_vs_Liverpool FC,3015,Wataru Endo,Liverpool FC,90,0,0,0,0,2
Borussia Dortmund_vs_Liverpool FC,3017,Curtis Jones,Liverpool FC,28,0,0,1,0,0
